outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_mean_force
2.72,1.71,1.51,75.94,128.24,259.98,76162.8,28.07478250097574
2.53,1.8,1.35,75.23,127.45,283.6,68609.5,26.277422252708444
2.55,2.03,1.34,75.33,127.58,270.5,72835.3,26.496003693739222
2.67,1.74,1.74,75.31,128.23,244.69,70762.0,26.60749359831618
2.66,1.77,1.69,76.44,127.26,272.16,64358.0,28.445720511560122
2.52,1.96,1.64,76.47,127.92,263.5,65387.1,26.108652742859928
2.54,2.29,1.57,76.45,127.38,290.78,69190.7,29.32982881526277
2.51,1.74,1.42,75.77,127.96,243.62,73382.2,23.570469769148982
2.79,1.87,1.71,75.26,128.03,271.4,71657.4,30.732952080328456
2.81,1.89,1.29,75.68,128.11,261.86,64088.7,28.482581290869117
2.85,2.05,1.36,76.29,127.27,254.76,65767.4,29.27885973392767
2.55,2.15,1.57,75.25,128.17,284.86,73753.1,28.83670139030539
2.58,1.93,1.64,76.49,127.67,254.03,65300.2,26.145028682777248
2.74,2.05,1.34,76.1,128.5,243.33,76284.0,27.369146975578925
2.81,1.8,1.44,76.01,128.22,261.96,68904.6,29.111817894973566
2.6,2.25,1.5,75.24,128.31,273.04,71736.7,28.554713059937963
2.72,1.97,1.49,75.92,128.52,247.25,69746.3,27.310037773942778
2.87,1.89,1.37,75.44,127.55,246.62,66449.5,28.3738718921179
2.76,1.92,1.54,75.62,127.26,255.74,75264.3,28.772174750615587
2.79,1.74,1.23,76.12,127.21,249.23,63940.4,26.70264329429494
2.51,2.19,1.74,75.46,128.34,246.3,63153.7,25.429537823133952
2.87,2.18,1.41,76.45,128.14,252.73,66861.1,30.038290832540834
2.73,1.88,1.39,75.22,127.44,254.92,70289.0,27.32227564571019
2.68,2.02,1.59,75.22,127.93,283.45,72269.8,30.15704211495267
2.58,2.18,1.5,75.96,127.72,273.02,74730.9,28.2688581280629
2.85,2.01,1.21,75.89,127.28,293.62,75625.9,32.279152452375456
2.83,2.01,1.68,75.58,127.94,279.46,76800.9,32.655725009555454
2.85,2.18,1.62,76.06,128.57,263.02,63067.2,31.13922624894212
2.5,1.8,1.8,75.54,127.36,253.72,69518.1,25.41201795628751
2.84,1.84,1.55,76.0,127.85,292.61,68797.2,32.567006383705916
2.53,2.27,1.6,75.24,127.71,247.52,63971.3,25.545531958277476
2.79,2.07,1.69,75.83,127.69,266.74,74912.1,31.15068915398194
2.75,2.11,1.41,75.3,127.43,276.02,66925.6,29.831868703029382
2.55,2.18,1.67,76.27,127.44,281.38,72980.6,29.06394494579092
2.66,2.27,1.44,75.66,127.69,272.68,75448.2,29.436370888616803
2.53,2.28,1.51,75.87,128.43,293.47,67924.3,29.059297301465218
2.86,1.77,1.21,75.52,127.57,278.3,64339.9,29.859629956014597
2.6,1.95,1.24,76.43,127.83,258.82,70351.2,25.736957593871804
2.65,1.79,1.57,75.66,127.34,283.99,63203.1,28.556270184635988
2.67,1.84,1.24,76.3,128.59,264.78,73301.1,27.07012723369507
2.69,1.92,1.79,76.59,128.56,264.38,70457.0,29.401971342101657
2.64,1.79,1.41,75.64,128.36,257.46,73588.3,26.431651486795996
2.8,1.92,1.78,75.62,127.55,253.15,72882.1,29.895912461728354
2.74,1.86,1.6,75.34,128.32,266.55,67273.2,28.950069901634716
2.84,2.23,1.43,76.59,128.29,248.47,76478.7,29.950099532410828
2.65,2.07,1.48,76.01,127.96,242.6,74395.3,26.466038903232285
2.69,1.77,1.51,76.23,128.05,290.02,63346.0,29.492249594984738
2.52,2.1,1.55,75.8,128.45,250.23,69667.4,25.344788136183862
2.62,1.81,1.42,75.59,128.08,263.82,69394.4,26.46383969924693
2.73,2.15,1.77,75.64,128.24,275.03,66343.1,31.04274429925078
2.71,1.95,1.38,75.86,127.74,271.69,65666.0,28.413301980974435
2.56,1.93,1.34,75.39,128.45,265.57,75872.3,26.195298723459242
2.56,2.24,1.5,75.76,127.53,259.36,73828.8,27.031146506740125
2.87,1.84,1.21,75.98,128.39,262.33,73496.9,29.592921638161325
2.77,1.91,1.63,75.42,127.48,272.73,65638.7,30.032252605809727
2.77,1.91,1.34,75.35,128.41,263.54,66990.3,28.3649345568441
2.75,1.88,1.24,75.32,128.54,259.71,65024.8,27.2660502987635
2.57,1.79,1.77,75.46,128.39,256.27,64125.2,26.042142879065292
2.81,1.72,1.35,75.44,127.73,261.58,76935.8,28.82706529764391
2.84,1.8,1.76,76.06,127.88,259.34,75048.0,30.832058803923697
2.72,2.0,1.61,76.53,127.89,244.51,76148.8,27.976906998310593
2.55,2.11,1.47,76.04,127.35,246.78,73710.5,25.460827909264363
2.86,1.85,1.37,75.86,128.55,272.71,63720.4,30.269112513605474
2.72,1.75,1.54,75.92,127.78,241.28,71694.4,26.529209599445945
2.6,1.77,1.4,75.63,127.59,279.91,76785.0,27.653525403215777
2.53,1.87,1.32,75.25,128.46,263.36,63233.4,24.583035733243488
2.68,1.76,1.6,75.82,128.43,262.14,68573.9,27.678776528034287
2.74,1.9,1.57,76.35,128.4,269.4,76824.2,29.937441993917783
2.7,2.05,1.75,75.97,127.84,252.57,75048.8,28.914363792589025
2.56,1.93,1.39,76.23,128.38,264.7,68834.7,25.95911761855916
2.51,1.93,1.57,75.25,127.63,253.28,71797.6,25.09989588477651
2.61,1.75,1.75,75.75,127.57,249.53,71487.5,26.398446485173164
2.64,2.16,1.72,75.71,127.83,273.15,76949.0,30.040240065789813
2.73,1.88,1.27,75.71,127.88,242.08,63936.1,25.728058875902317
2.59,2.2,1.32,75.8,127.48,281.49,63868.5,27.80915191333713
2.57,1.9,1.35,75.82,128.21,257.85,74868.9,25.69222588355819
2.79,2.16,1.55,76.59,128.42,248.11,72965.9,29.2966213252414
2.6,2.29,1.23,76.51,128.34,252.82,73708.7,26.310048226502996
2.71,1.92,1.78,75.47,128.03,250.2,72619.9,28.38863362329209
2.67,2.08,1.64,75.81,128.54,259.13,68973.6,28.347558697342148
2.58,2.05,1.52,76.37,128.33,246.1,68247.5,25.553612061512805
2.85,1.75,1.39,75.21,127.52,256.98,74735.7,29.008518018044466
2.53,2.2,1.51,75.71,127.86,241.74,65696.9,24.73178761012502
2.53,2.22,1.3,75.82,127.59,291.53,69510.4,28.031449832398263
2.88,1.93,1.45,76.57,128.55,266.15,66195.2,30.806235483269344
2.61,2.09,1.36,75.9,128.32,247.04,69759.3,25.672793048064133
2.89,1.91,1.54,75.95,128.45,251.15,76845.5,30.394276689720865
2.65,2.08,1.76,76.55,128.53,271.35,66138.3,29.435115116834933
2.88,1.86,1.46,76.21,128.53,279.58,65713.1,31.685261039270923
2.59,2.3,1.47,75.52,127.25,288.76,76453.6,29.923581287394764
2.74,1.79,1.57,75.77,128.24,249.95,73086.6,27.758658119886032
2.66,1.88,1.62,76.38,127.48,264.77,63800.2,27.817444152333675
2.54,2.14,1.51,75.72,128.28,283.76,66420.4,27.94053400644486
2.5,2.18,1.49,76.56,127.68,252.42,69947.4,25.25673208084208
2.79,1.89,1.47,76.32,127.33,271.86,73444.7,30.228589932137762
2.54,1.9,1.49,76.42,127.71,241.97,66960.2,24.1601310492324
2.82,2.22,1.22,75.94,128.04,260.77,71304.1,29.662425384877903
2.74,1.78,1.78,76.35,127.84,287.5,65760.1,31.334579592873975
2.76,1.72,1.71,75.22,127.76,287.61,76414.5,31.437969925360786
2.69,1.89,1.48,76.2,128.52,258.72,66450.6,27.409489068208128
2.68,2.01,1.39,75.53,128.53,279.8,76631.4,29.430862757240444
2.83,1.85,1.55,75.26,127.74,269.51,72804.1,30.526093246751994
2.86,1.89,1.29,76.22,128.03,253.56,66937.8,28.798061179943826
2.6,2.3,1.5,75.83,128.4,242.35,73480.5,26.432282585769368
2.89,2.21,1.35,76.29,127.23,256.78,66909.9,30.442887090715313
2.87,2.08,1.79,75.21,128.13,242.11,65823.7,29.909204987684458
2.81,2.11,1.24,75.71,127.74,266.02,68092.9,29.47676369538385
2.76,1.87,1.35,76.1,127.29,281.68,65797.7,29.639252975608994
2.84,2.07,1.63,75.39,128.33,248.61,76696.9,30.118192405617943
2.68,1.88,1.69,75.53,128.51,292.39,75447.6,31.11935832743927
2.65,1.98,1.27,76.45,127.92,270.83,66824.6,27.332193749921313
2.68,1.93,1.22,75.3,128.24,247.0,73088.7,25.883728151174633
2.59,2.3,1.3,76.02,127.95,243.59,73769.3,25.737547609218264
2.78,1.98,1.45,75.36,127.21,252.53,76647.2,28.642974732242802
2.72,1.98,1.47,76.35,127.95,246.11,68884.3,27.168221837473194
2.6,1.76,1.24,75.23,127.86,257.77,71580.4,25.093432760138622
2.63,2.03,1.73,76.33,127.72,279.41,68776.8,29.678408683975018
2.72,2.02,1.58,75.89,127.94,256.03,71301.3,28.540305788008933
2.87,1.86,1.68,76.31,128.24,284.69,66823.2,32.90816805208999
2.9,1.71,1.53,76.33,127.86,262.69,74035.3,30.883012204635175
2.62,2.03,1.26,75.77,128.17,249.35,68265.8,25.414521106581443
2.78,2.23,1.7,75.66,128.47,287.4,72907.0,33.17277176549726
2.55,2.26,1.44,75.95,127.98,273.83,72091.1,27.77018216484532
2.87,1.76,1.34,76.58,127.89,283.49,73719.0,31.64531218577508
2.57,1.94,1.64,76.31,127.52,286.63,75493.3,29.133865705474133
2.79,2.01,1.29,75.79,127.87,266.79,65455.9,29.011584776704236
2.66,2.15,1.21,76.24,128.16,275.85,66163.3,28.063967587984276
2.53,2.01,1.22,76.06,127.7,288.8,69753.6,26.985475210830938
2.89,2.02,1.39,76.58,127.57,259.27,64309.8,30.24174872337778
2.84,2.12,1.57,75.66,127.95,270.05,66272.5,31.327805723915727
2.77,1.83,1.46,76.18,128.05,280.7,76654.0,30.65246112514239
2.79,1.9,1.72,75.34,127.67,271.33,69901.6,30.760330310074888
2.55,1.92,1.59,76.55,128.38,244.55,70804.9,25.10351270414753
2.71,2.1,1.48,75.92,127.77,245.18,74581.3,27.555875740192274
2.8,2.2,1.55,75.75,127.55,258.0,73085.8,30.26171709331231
2.75,1.79,1.35,76.2,128.59,267.27,70726.5,28.487706441231804
2.81,2.14,1.34,76.04,127.49,252.91,68498.0,28.86537029804253
2.62,1.79,1.28,76.11,127.67,273.39,74072.9,27.01622465989055
2.85,2.27,1.57,75.99,127.91,267.14,69236.6,31.8808513810153
2.88,2.22,1.56,75.47,128.32,260.94,70379.6,31.593621675207824
2.53,2.18,1.78,75.92,127.36,293.23,76396.1,30.35065196735081
2.74,2.08,1.21,76.45,127.44,260.39,72958.3,28.16862533834171
2.76,2.27,1.43,76.15,128.53,257.09,70586.5,29.35063939273982
2.89,2.03,1.49,76.07,127.89,282.77,72014.6,32.98126818504079
2.87,2.08,1.51,75.72,127.86,251.73,69268.2,30.040092535301707
2.65,2.16,1.45,76.26,127.3,274.77,63049.6,28.49091407344019
2.75,1.99,1.67,76.42,127.4,241.21,65061.4,27.6987447210721
2.65,1.78,1.72,76.5,127.39,277.52,63093.2,28.81362766526433
2.78,1.87,1.6,76.11,127.45,284.23,71169.7,31.398923781096638
2.77,2.22,1.39,76.35,127.49,291.52,68584.5,31.876790157831007
2.71,2.09,1.23,75.3,128.41,290.67,68218.7,29.852181903043284
2.85,2.0,1.67,75.9,127.35,257.38,68556.2,30.568069619981312
2.51,1.79,1.37,75.57,128.47,257.2,65560.0,24.00894810220427
2.59,1.81,1.68,76.31,128.14,254.65,76407.8,26.792482813927446
2.62,2.15,1.65,75.6,128.21,283.64,67702.3,29.737974807800807
2.8,2.13,1.46,75.42,127.76,291.48,71588.1,32.38627527147253
2.86,1.82,1.45,75.47,127.51,283.91,68192.9,31.4828682364988
2.89,1.81,1.4,75.73,127.33,248.84,64363.7,28.670652182578234
2.61,2.17,1.7,75.47,128.16,269.11,65055.5,28.50356027431155
2.62,2.21,1.61,76.08,127.23,263.73,66459.2,28.108477099111948
2.88,2.11,1.68,76.25,127.77,249.47,67864.7,30.702032100615607
2.51,1.74,1.31,76.2,127.68,240.95,63560.5,22.546941176767287
2.51,1.73,1.45,75.3,128.08,255.08,76999.4,24.61379212808742
2.78,1.79,1.53,75.3,127.41,258.65,66527.3,28.328784975389677
2.66,1.9,1.57,76.34,127.72,288.65,70058.7,29.93319963242754
2.55,1.98,1.4,76.33,127.84,243.93,69603.9,24.476685762219628
2.87,2.06,1.78,75.71,127.47,287.37,68873.7,34.0412576428846
2.7,2.05,1.71,75.8,127.38,269.3,72172.7,29.93591008446003
2.87,2.11,1.74,76.26,127.2,275.09,73702.4,33.28888888858876
2.58,1.86,1.27,76.1,127.52,254.36,65298.2,24.68976033842898
2.72,2.13,1.63,76.12,128.19,261.7,76407.1,29.81280798053194
2.66,1.92,1.58,75.65,127.9,288.02,70415.1,29.88066682459805
2.65,1.96,1.36,75.85,128.23,260.41,65909.2,26.66658670803292
2.67,2.27,1.39,76.24,128.11,279.95,76939.5,30.09419832961532
2.87,2.02,1.36,75.27,128.4,263.7,76537.0,30.688941090499267
2.86,1.92,1.66,75.66,127.46,278.56,70184.1,32.297110133871456
2.65,1.83,1.24,75.53,128.17,249.47,76233.6,25.671939804611494
2.82,2.24,1.25,75.42,128.22,249.83,65742.7,28.563222712132298
2.82,2.09,1.45,76.07,127.37,258.05,72544.9,29.87997217627969
2.69,2.15,1.23,75.59,128.07,275.03,75004.0,28.96186876563922
2.88,1.78,1.58,75.21,127.86,272.81,68055.2,31.131900251823136
2.61,1.84,1.36,75.43,128.39,248.47,66245.7,24.84413699531353
2.63,1.78,1.51,76.26,127.81,278.91,65575.6,27.908411114949214
2.68,1.93,1.33,76.44,127.62,284.71,63882.9,28.74189134552807
2.86,2.19,1.44,75.43,127.46,269.04,66290.9,31.16072152315746
2.52,2.05,1.42,76.35,127.29,273.9,73608.4,26.769802950717118
2.54,2.06,1.39,76.03,127.6,256.74,73631.7,25.680764581212426
2.77,1.91,1.61,75.59,127.21,248.73,74773.5,28.51735224345668
2.79,2.29,1.41,75.92,128.11,260.75,64586.6,29.691041349375038
2.63,1.97,1.44,75.6,128.01,269.86,72631.7,27.77141962381506
2.61,1.89,1.57,76.5,127.33,267.79,68763.7,27.471528232447437
2.54,1.84,1.29,76.27,127.88,283.78,67251.6,26.425315103719978
2.84,1.87,1.67,76.0,128.39,242.91,69863.9,29.00082480240223
2.58,1.87,1.56,75.59,127.47,268.37,65836.1,26.68695472413071
2.53,2.15,1.76,75.97,128.26,286.68,69528.9,29.272055491241755
2.6,2.12,1.64,75.58,128.58,250.93,74158.1,27.11777907609007
2.85,2.08,1.71,75.57,127.33,270.62,72885.9,32.24065047086674
2.75,2.23,1.44,75.29,128.07,245.84,70973.2,28.128931134798787
2.61,2.13,1.25,76.55,127.36,288.32,70835.1,28.604370107698283
2.64,2.17,1.22,75.57,127.42,274.78,71426.0,28.012765039060692
2.55,1.89,1.45,75.65,128.52,258.61,71165.5,25.54008790854709
2.72,2.24,1.34,76.47,128.16,276.99,65188.0,29.67567425396305
2.73,1.96,1.34,75.89,127.56,261.15,69724.7,27.98492642475787
2.72,1.97,1.78,75.98,127.66,279.0,70544.8,31.049141572480035
2.53,1.83,1.34,75.61,128.16,270.62,67576.9,25.395058700971386
2.5,1.96,1.21,75.9,127.41,244.94,63371.1,22.88635163744834
2.6,1.75,1.46,76.04,127.36,285.81,65365.3,27.675407145294795
2.75,2.05,1.59,75.69,127.84,266.06,74844.1,30.066961337824633
2.83,2.14,1.23,75.89,128.28,263.28,68762.6,29.691248950320524
2.89,1.9,1.65,75.3,128.39,291.77,70031.3,33.6784397206801
2.52,2.29,1.72,75.96,127.77,290.4,67360.2,29.529071044792314
2.58,2.15,1.61,76.47,128.22,250.19,69772.3,26.541388017495247
2.87,2.19,1.31,76.12,128.48,287.63,65449.8,32.532784824364285
2.54,2.18,1.59,75.45,127.53,278.97,76200.9,28.55603687908342
2.71,2.08,1.6,75.49,127.82,242.47,71562.6,27.47701563893531
2.83,1.78,1.6,75.39,127.7,251.15,75266.7,29.15448521008693
2.75,2.15,1.74,76.41,127.41,279.33,63253.3,31.476986024666754
2.85,1.78,1.63,75.9,127.24,276.75,70878.7,31.580451477135394
2.7,1.72,1.68,75.23,128.43,287.67,64780.7,29.760999873700708
2.63,2.02,1.34,76.19,127.36,269.62,64895.1,27.144315838786493
2.67,2.23,1.32,75.35,128.39,246.96,70621.1,26.763568710268597
2.72,2.06,1.32,75.46,128.27,250.02,66118.2,26.934221036960704
2.54,1.74,1.38,75.73,127.92,277.23,73464.0,26.290444616199462
2.55,1.76,1.76,76.09,128.33,283.21,67750.9,28.09572236806161
2.55,1.86,1.34,76.13,127.84,261.02,65269.7,24.98636019931757
2.67,1.84,1.28,76.1,128.44,248.45,74795.2,26.012917326491216
2.58,1.96,1.64,75.37,128.14,247.5,76859.3,26.248849486983087
2.67,2.2,1.3,75.56,127.27,273.71,74953.8,28.88868947249716
2.81,1.78,1.59,75.65,127.68,282.72,68448.9,31.15988884421267
2.56,2.17,1.79,76.14,128.2,262.37,65084.9,27.69496684933551
2.74,1.85,1.69,75.87,128.01,241.68,63193.2,27.124968478792535
2.65,2.17,1.68,75.51,128.38,289.77,73200.6,31.17784481758542
2.6,1.78,1.78,76.5,128.09,255.33,76760.1,27.34129540510366
2.62,1.98,1.23,76.23,128.27,252.21,72936.1,25.708209538447132
2.89,2.06,1.57,76.27,128.12,269.82,72858.4,32.35392761035939
2.66,1.86,1.27,76.35,128.51,290.3,72480.3,28.971491057279078
2.69,2.29,1.37,76.34,127.48,251.18,63583.6,27.300147921720505
2.57,2.13,1.34,75.95,128.11,264.79,64496.5,26.195786310002855
2.7,2.06,1.3,76.27,128.53,285.28,72090.7,29.795686757452696
2.75,1.96,1.62,75.44,128.45,273.5,69314.5,30.181907042873487
2.59,1.89,1.78,76.58,128.11,290.27,73863.3,30.110295058278435
2.75,1.92,1.69,75.26,128.01,278.73,64780.9,30.41781142031675
2.63,1.96,1.32,75.67,127.32,286.86,64008.1,28.09418667451939
2.84,2.04,1.63,76.25,127.44,286.03,65008.5,32.70440823984143
2.85,2.01,1.37,76.42,127.31,248.11,76062.4,29.193696381457922
2.87,2.04,1.32,76.53,128.28,285.73,73125.8,32.45953738485707
2.88,1.99,1.2,75.52,127.38,246.23,76793.0,28.771727484435242
2.64,1.72,1.2,76.11,128.31,275.0,67260.2,26.60869065269844
2.66,2.05,1.27,75.22,127.69,277.23,68009.5,28.05918537789034
2.73,1.75,1.51,75.89,127.76,275.67,76357.7,29.555197244539382
2.67,2.07,1.32,76.33,128.41,259.59,64695.5,27.027609078609654
2.81,2.03,1.8,76.42,127.36,256.5,73867.8,30.89419613935979
2.59,1.83,1.35,76.04,127.55,271.65,76303.6,26.910232063553163
2.73,2.22,1.28,75.64,128.05,265.17,75593.0,29.153039500444603
2.6,1.93,1.62,76.27,128.36,284.38,63632.9,28.586336898446344
2.65,2.07,1.35,75.28,127.63,264.45,65788.6,27.13579811366912
2.85,2.12,1.45,76.41,127.43,290.3,76294.2,33.32486023486797
2.6,2.01,1.7,76.46,127.81,242.46,69030.1,26.14076993079993
2.56,2.05,1.21,75.79,127.63,263.51,66161.7,25.4083338772657
2.59,2.18,1.34,75.68,127.99,279.97,67468.1,27.933183619530265
2.69,2.03,1.26,76.04,127.6,249.96,71998.5,26.625401804463646
2.69,2.27,1.68,76.03,128.05,286.55,70738.7,31.716594226615708
2.59,1.9,1.24,76.17,127.89,259.85,67601.9,25.379025168684958
2.77,1.97,1.37,76.27,127.67,258.18,72500.8,28.646438682221397
2.68,1.83,1.74,75.31,128.19,291.31,65063.3,30.380467587703944
2.72,2.16,1.42,75.54,127.3,287.4,71171.9,30.784450633156094
2.88,2.19,1.43,75.48,128.47,267.3,72048.5,31.68418123930621
2.81,2.24,1.48,75.5,127.27,260.67,66255.1,30.037831321307745
2.85,1.95,1.76,76.36,127.36,276.4,65079.5,32.34167242698402
2.82,2.2,1.52,76.55,128.4,272.28,68301.9,31.51492975265239
2.66,2.16,1.54,76.02,128.14,284.04,65872.4,29.890975333661682
2.73,1.79,1.69,76.36,127.81,256.34,75643.8,28.825545209823982
2.67,2.13,1.78,75.94,127.33,255.35,72268.0,28.88587280870024
2.58,1.77,1.4,75.82,128.35,259.51,69904.6,25.487341732972705
2.56,2.22,1.68,75.27,128.25,265.77,64022.5,27.517534459697796
2.74,2.05,1.7,76.06,128.12,242.78,65523.9,27.951593630489466
2.7,2.12,1.76,75.69,127.56,252.64,63535.5,28.438104809618263
2.82,1.9,1.3,75.46,128.14,289.8,67434.6,31.05800015716431
2.75,1.91,1.32,75.39,127.99,282.61,66795.0,29.499648457736495
2.83,2.16,1.74,76.39,127.35,292.22,66222.8,33.957538860351065
2.54,1.84,1.61,76.48,127.61,250.9,74389.5,25.532038342299867
2.59,1.87,1.52,75.5,127.36,280.14,69574.5,27.78469665492639
2.82,1.85,1.63,75.42,127.7,284.96,63536.1,31.469337979934036
2.68,1.76,1.43,75.79,127.58,287.85,67691.0,28.99936744511535
2.62,1.89,1.29,75.56,128.38,242.52,76253.7,25.070402782942207
2.73,2.04,1.42,76.46,128.16,277.11,73344.9,30.045157925822533
2.83,2.16,1.49,76.27,128.12,247.4,72607.7,29.53508576513809
2.59,1.79,1.69,76.18,127.54,257.82,64725.7,26.345598294131033
2.74,1.82,1.4,76.31,127.44,283.35,75317.2,30.09533655439054
2.6,2.02,1.59,76.29,127.4,291.09,72028.6,29.736095866219326
2.66,1.91,1.72,75.64,128.29,272.1,71815.5,29.217424024077555
2.52,2.18,1.38,76.29,128.01,269.93,71804.5,26.5865016393011
2.51,2.2,1.71,75.29,128.04,269.06,73966.6,27.767720860356345
2.66,1.8,1.8,75.94,127.97,269.83,64655.0,28.687100936698354
2.53,1.9,1.36,75.92,127.38,242.88,67878.1,23.68169843782857
2.82,2.0,1.58,76.11,127.99,287.41,70838.0,32.55154877365487
2.82,1.98,1.52,75.57,127.35,287.04,69062.4,31.951466968072392
2.54,1.73,1.48,76.27,128.48,241.78,70743.5,23.911234883217386
2.6,2.15,1.48,75.36,128.55,273.22,75770.5,28.449955764475245
2.8,2.09,1.48,76.55,127.95,266.51,76182.9,30.686531008373432
2.71,2.09,1.29,76.47,128.37,283.99,75580.0,30.08193260190944
2.58,1.72,1.71,75.93,128.0,291.39,73225.5,29.15947550738667
2.72,1.93,1.63,75.7,127.4,290.78,68096.2,31.06243196655407
2.51,1.92,1.7,75.47,127.66,258.05,72795.1,26.001407588766593
2.6,1.96,1.79,75.49,127.71,270.57,63597.7,28.121725983020266
2.8,1.89,1.33,75.82,128.42,287.04,70309.6,30.889703598394018
2.55,2.22,1.79,76.25,128.06,261.54,69968.4,27.92558334191619
2.65,2.19,1.77,75.2,127.74,288.13,72322.4,31.34949135328372
2.58,2.3,1.27,75.52,127.87,286.05,63889.0,28.12710629746186
2.58,2.28,1.73,75.58,127.78,267.93,68289.9,28.64807746870758
2.89,1.85,1.56,75.28,127.45,292.02,65910.7,32.879052480186374
2.84,2.0,1.35,75.48,127.7,244.92,74022.9,28.496265259242588
2.89,2.21,1.63,76.46,128.55,250.65,70142.0,31.20731207767653
2.72,1.86,1.51,75.5,128.13,276.75,76740.5,29.749049204391323
2.52,1.74,1.34,76.42,127.9,242.92,67120.4,23.12743864381434
2.85,1.77,1.7,75.5,127.27,286.84,67720.8,32.361655652533955
2.54,2.03,1.27,76.17,127.45,292.84,73689.7,27.88143685805016
2.59,1.95,1.35,75.96,128.2,289.49,66203.4,27.982435001719065
2.81,1.9,1.39,75.52,128.51,249.57,67937.6,28.041199149144514
2.65,1.76,1.41,76.55,127.34,242.87,68645.1,25.237007846156526
2.61,2.09,1.72,76.0,128.36,269.77,75913.4,29.12157994617439
2.73,2.27,1.51,76.41,127.21,275.94,66905.8,30.494436169991555
2.72,1.84,1.7,75.96,128.36,275.56,73999.7,30.281500455673605
2.76,1.76,1.48,76.14,127.94,262.43,68572.4,28.47663706490925
2.58,2.25,1.36,75.47,127.59,257.15,69214.5,26.404348890971956
2.8,2.29,1.78,75.78,127.71,255.28,67745.9,30.889983123436988
2.56,1.99,1.78,76.28,127.77,277.14,70832.9,28.693940502776282
2.53,2.19,1.4,76.11,127.21,254.67,65587.1,25.302406195307977
2.87,2.14,1.36,76.56,127.56,290.55,75683.5,33.343352111374884
2.8,2.24,1.8,76.03,127.59,272.78,63676.3,32.13707685912425
2.7,1.74,1.41,75.32,127.94,246.66,76380.1,26.360448669260332
2.86,1.75,1.64,75.87,127.68,289.88,63183.7,32.361828442304045
2.51,1.86,1.7,75.41,127.6,259.42,67682.3,25.61572485100748
2.77,1.85,1.29,76.21,128.26,269.75,67326.4,28.732256184862646
2.74,1.78,1.58,75.42,127.9,245.86,71404.7,27.241333604527195
2.76,2.05,1.47,75.86,127.61,270.61,76776.9,30.2492396410945
2.81,2.03,1.74,76.24,128.51,268.51,75407.7,31.80577217013126
2.64,2.27,1.25,75.34,128.37,287.1,74862.4,29.590978432208768
2.56,1.83,1.76,75.39,127.72,276.16,68987.6,27.81580255094104
2.85,2.11,1.46,76.24,128.07,291.84,69400.2,33.15062824313327
2.72,1.91,1.61,75.35,127.92,278.67,68233.7,29.882252121375583
2.7,1.79,1.42,75.59,128.59,247.67,70132.5,26.325431958181294
2.53,1.77,1.37,76.28,128.26,282.93,66373.2,26.260270706383377
2.63,1.77,1.35,76.01,128.42,289.88,68905.4,28.281895925944806
2.77,2.1,1.69,76.33,127.95,270.28,65408.0,30.810612484486793
2.58,1.71,1.56,76.42,127.79,288.83,68756.8,28.165245149470817
2.75,1.84,1.32,76.57,128.03,288.64,70411.7,30.22483585950067
2.85,1.82,1.5,75.36,127.84,278.8,75988.6,31.522740015040082
2.8,1.8,1.24,75.93,127.57,255.81,69527.6,27.808120330336575
2.66,1.94,1.69,75.56,127.79,250.13,65454.7,27.010487468860898
2.62,2.27,1.34,75.25,127.36,287.12,67111.8,29.084051725604805
2.8,2.3,1.56,75.3,127.32,284.54,69057.1,32.49967482407885
2.83,2.06,1.54,75.25,127.98,245.33,63185.0,28.53800619644755
2.7,2.16,1.69,75.39,127.23,241.47,69263.7,27.62530861240361
2.6,1.77,1.77,76.39,128.15,281.9,64730.7,28.674522447631258
2.55,1.85,1.62,75.25,128.51,288.69,74159.8,28.426821691938354
2.65,1.92,1.63,75.69,127.5,255.92,76103.1,27.68990004377906
2.71,2.15,1.65,75.86,127.73,259.83,73248.7,29.43053033983335
2.62,1.89,1.8,76.22,128.43,250.63,74218.2,27.419761067953342
2.75,1.81,1.46,75.5,128.19,263.39,64094.2,28.05084125794428
2.8,2.21,1.4,75.28,128.52,260.31,71100.7,29.838562907833303
2.72,1.9,1.5,75.6,127.28,259.3,67176.2,27.864637135301106
2.67,2.23,1.73,75.62,127.7,284.3,73309.9,31.413186116738753
